# STATION: WBB
# STATION NAME: U of U William Browning Building
# LATITUDE: 40.76623
# LONGITUDE: -111.84755
# ELEVATION [ft]: 4806
# STATE: UT
Station_ID,Date_Time,PM_25_concentration,pressure,air_temp,ozone_concentration,relative_humidity,wind_speed,wind_direction,wind_gust,precip_accum_five_minute,volt,volt_set_2,sensor_error_code,solar_radiation,precip_accum,precip_accum_one_minute
,,ug/m3,INHG,Fahrenheit,ppb,%,Miles/hour,Degrees,Miles/hour,Inches,volts,volts,code,W/m**2,Inches,Inches
WBB,07/27/2023 08:40 MDT,,25.24,78.57,33.27,32.84,2.52,221.1,6.13,,13.11,13.13,,22.47,,0.0
WBB,07/27/2023 08:41 MDT,,25.24,78.4,,34.79,0.16,132.3,1.53,,13.11,,,21.6,,0.0
WBB,07/27/2023 08:42 MDT,,25.24,78.28,,34.09,1.5,194.1,3.95,,13.02,,,21.17,,0.0
WBB,07/27/2023 08:43 MDT,,25.23,78.03,,33.11,5.27,168.1,8.55,,13.11,,,20.78,,0.0
WBB,07/27/2023 08:44 MDT,,25.22,78.04,,30.85,5.82,60.69,11.62,,13.11,,,20.49,,0.0
WBB,07/27/2023 08:45 MDT,,25.21,78.62,39.56,31.15,5.76,90.9,10.08,,13.11,13.14,,20.91,,0.0
WBB,07/27/2023 08:46 MDT,,25.2,78.26,,33.7,8.41,65.25,10.52,,13.11,,,21.83,,0.0
WBB,07/27/2023 08:47 MDT,,25.19,77.74,,35.28,10.32,62.54,12.72,,13.12,,,23.26,,0.0
WBB,07/27/2023 08:48 MDT,,25.19,77.56,,32.66,11.08,84.8,12.72,,13.12,,,25.41,,0.0
WBB,07/27/2023 08:49 MDT,,25.2,78.24,,31.14,9.9,117.6,14.68,,13.02,,,28.36,,0.0
WBB,07/27/2023 08:50 MDT,,25.2,78.73,39.02,30.57,9.86,140.8,12.72,,13.12,13.12,,32.13,,0.0
WBB,07/27/2023 08:51 MDT,,25.21,78.57,,33.27,9.49,150.0,11.84,,13.11,,,36.5,,0.0
WBB,07/27/2023 08:52 MDT,,25.2,78.22,,34.14,10.9,134.6,12.93,,13.12,,,41.25,,0.0
WBB,07/27/2023 08:53 MDT,,25.21,78.19,,32.73,11.27,126.6,13.37,,13.12,,,46.62,,0.0
WBB,07/27/2023 08:54 MDT,,25.21,78.42,,31.6,11.74,129.9,14.47,,13.1,,,52.98,,0.0
WBB,07/27/2023 08:55 MDT,,25.21,78.76,38.36,31.65,9.22,123.4,10.3,,13.12,13.13,,60.12,,0.0
WBB,07/27/2023 08:56 MDT,,25.21,78.85,,31.82,5.0,136.9,8.55,,13.1,,,67.94,,0.0
WBB,07/27/2023 08:57 MDT,,25.21,79.0,,31.4,3.26,145.0,5.04,,13.03,,,76.47,,0.0
WBB,07/27/2023 08:58 MDT,,25.21,79.05,,31.76,1.36,163.6,2.64,,13.12,,,84.5,,0.0
WBB,07/27/2023 08:59 MDT,,25.22,79.09,,31.92,1.25,177.7,3.73,,13.1,,,90.4,,0.0
WBB,07/27/2023 09:00 MDT,,25.22,79.11,38.26,31.76,2.81,146.7,3.51,,13.11,13.14,,93.8,,0.0
WBB,07/27/2023 09:01 MDT,,25.22,79.09,,32.1,2.49,123.6,3.51,,13.12,,,94.3,,0.0
WBB,07/27/2023 09:02 MDT,,25.22,79.09,,31.71,2.9,122.2,3.95,,13.11,,,91.3,,0.0
WBB,07/27/2023 09:03 MDT,,25.22,79.21,,30.55,0.26,135.9,2.85,,13.12,,,87.2,,0.0
WBB,07/27/2023 09:04 MDT,,25.22,79.3,,30.93,0.9,176.6,4.38,,13.04,,,84.3,,0.0
WBB,07/27/2023 09:05 MDT,,25.22,79.48,39.14,30.52,3.48,248.5,6.13,,13.11,13.14,,83.3,,0.0
WBB,07/27/2023 09:06 MDT,,25.22,79.52,,31.69,1.69,288.5,5.26,,13.1,,,82.7,,0.0
WBB,07/27/2023 09:07 MDT,,25.22,79.38,,31.78,3.18,342.8,6.13,,13.04,,,83.2,,0.0
WBB,07/27/2023 09:08 MDT,,25.22,79.11,,34.38,5.14,340.6,7.01,,13.11,,,83.8,,0.0
WBB,07/27/2023 09:09 MDT,,25.22,78.75,,33.0,5.57,334.2,7.46,,13.12,,,85.2,,0.0
WBB,07/27/2023 09:10 MDT,,25.22,78.44,36.7,33.68,6.93,329.4,8.99,,13.1,13.14,,87.6,,0.0
WBB,07/27/2023 09:11 MDT,,25.22,78.12,,34.02,5.8,334.2,8.55,,13.02,,,91.1,,0.0
WBB,07/27/2023 09:12 MDT,,25.22,77.88,,33.97,6.01,332.3,7.89,,13.02,,,93.9,,0.0
WBB,07/27/2023 09:13 MDT,,25.22,77.76,,34.07,5.66,328.7,7.01,,13.12,,,95.5,,0.0
WBB,07/27/2023 09:14 MDT,,25.22,77.79,,33.87,5.18,339.1,5.91,,13.12,,,96.8,,0.0
WBB,07/27/2023 09:15 MDT,,25.22,77.85,37.35,33.15,4.67,350.7,7.01,,13.12,13.14,,99.3,,0.0
WBB,07/27/2023 09:16 MDT,,25.22,77.99,,32.72,4.37,350.2,5.26,,13.03,,,100.9,,0.0
WBB,07/27/2023 09:17 MDT,,25.22,78.13,,32.9,4.45,353.4,5.04,,13.12,,,102.2,,0.0
WBB,07/27/2023 09:18 MDT,,25.22,78.26,,33.58,4.71,356.0,5.26,,13.12,,,106.8,,0.0
WBB,07/27/2023 09:19 MDT,,25.22,78.33,,32.66,4.33,359.1,5.04,,13.11,,,114.7,,0.0
WBB,07/27/2023 09:20 MDT,,25.22,78.49,37.28,32.73,3.41,356.6,4.17,,13.12,13.14,,122.7,,0.0
WBB,07/27/2023 09:21 MDT,,25.23,78.57,,33.12,0.82,354.6,2.42,,13.1,,,126.5,,0.0
WBB,07/27/2023 09:22 MDT,,25.23,78.67,,32.29,0.06,332.0,0.66,,13.12,,,128.4,,0.0
WBB,07/27/2023 09:23 MDT,,25.22,78.85,,33.34,0.45,348.4,1.75,,13.12,,,129.8,,0.0
WBB,07/27/2023 09:24 MDT,,25.22,79.02,,31.4,0.85,359.4,1.97,,13.11,,,131.9,,0.0
WBB,07/27/2023 09:25 MDT,,25.23,79.16,37.0,30.87,0.63,352.7,2.2,,13.12,13.2,,131.9,,0.0
WBB,07/27/2023 09:26 MDT,,25.23,79.32,,31.11,0.0,,0.0,,13.12,,,128.3,,0.0
WBB,07/27/2023 09:27 MDT,,25.23,79.41,,31.55,0.32,352.3,1.75,,13.12,,,124.5,,0.0
WBB,07/27/2023 09:28 MDT,,25.22,79.5,,32.32,0.0,,0.0,,13.12,,,121.0,,0.0
WBB,07/27/2023 09:29 MDT,,25.23,79.61,,32.44,0.0,,0.0,,13.12,,,117.6,,0.0
WBB,07/27/2023 09:30 MDT,,25.23,79.68,34.61,32.53,0.0,,0.0,,13.11,13.2,,117.7,,0.0
WBB,07/27/2023 09:31 MDT,,25.23,79.7,,32.58,0.46,186.0,1.75,,13.03,,,121.0,,0.0
WBB,07/27/2023 09:32 MDT,,25.23,79.63,,32.74,0.11,168.6,1.31,,13.11,,,129.5,,0.0
WBB,07/27/2023 09:33 MDT,,25.23,79.56,,30.78,2.34,353.1,4.6,,13.12,,,140.7,,0.0
WBB,07/27/2023 09:34 MDT,,25.22,79.61,,29.91,3.14,346.4,5.48,,13.03,,,157.5,,0.0
WBB,07/27/2023 09:35 MDT,,25.23,79.77,35.77,30.29,0.0,,0.0,,13.11,13.17,,176.4,,0.0
WBB,07/27/2023 09:36 MDT,,25.23,79.95,,30.04,0.02,326.4,1.09,,13.12,,,192.4,,0.0
WBB,07/27/2023 09:37 MDT,,25.22,80.15,,29.32,2.43,307.9,7.23,,13.12,,,209.7,,0.0
WBB,07/27/2023 09:38 MDT,,25.23,80.46,,28.54,3.84,189.1,5.91,,13.11,,,232.3,,0.0
WBB,07/27/2023 09:39 MDT,,25.23,80.47,,30.45,3.69,252.0,6.13,,13.11,,,253.0,,0.0
WBB,07/27/2023 09:40 MDT,,25.23,80.44,37.41,30.22,0.81,317.7,3.07,,13.11,13.14,,261.3,,0.0
WBB,07/27/2023 09:41 MDT,,25.23,80.69,,30.21,0.0,,0.0,,13.1,,,242.0,,0.0
WBB,07/27/2023 09:42 MDT,,25.23,80.82,,29.21,0.77,27.45,3.07,,13.03,,,217.8,,0.0
WBB,07/27/2023 09:43 MDT,,25.22,80.83,,29.18,1.4,58.81,2.64,,13.1,,,204.7,,0.0
WBB,07/27/2023 09:44 MDT,,25.22,80.94,,29.64,0.0,,0.0,,13.11,,,195.9,,0.0
WBB,07/27/2023 09:45 MDT,,25.22,80.96,35.69,29.62,0.01,219.3,0.44,,13.11,13.13,,192.3,,0.0
WBB,07/27/2023 09:46 MDT,,25.22,81.05,,28.16,0.0,,0.0,,13.01,,,193.2,,0.0
WBB,07/27/2023 09:47 MDT,,25.22,81.18,,27.97,1.22,354.6,2.64,,13.11,,,193.1,,0.0
WBB,07/27/2023 09:48 MDT,,25.22,81.23,,29.41,3.76,359.6,5.7,,13.1,,,191.1,,0.0
WBB,07/27/2023 09:49 MDT,,25.22,81.27,,30.07,2.19,83.5,5.04,,13.1,,,188.2,,0.0
WBB,07/27/2023 09:50 MDT,,25.22,81.28,36.07,30.8,1.09,109.3,5.04,,13.11,13.13,,187.2,,0.0
WBB,07/27/2023 09:51 MDT,,25.22,81.32,,29.95,0.0,,0.0,,13.11,,,185.9,,0.0
WBB,07/27/2023 09:52 MDT,,25.22,81.41,,28.83,0.0,,0.0,,13.11,,,184.3,,0.0
WBB,07/27/2023 09:53 MDT,,25.23,81.46,,28.99,0.91,245.7,3.07,,13.11,,,182.2,,0.0
WBB,07/27/2023 09:54 MDT,,25.23,81.55,,28.64,0.0,,0.0,,13.1,,,180.5,,0.0
WBB,07/27/2023 09:55 MDT,,25.22,81.7,35.43,30.41,0.19,340.8,1.31,,13.11,13.12,,179.8,,0.0
WBB,07/27/2023 09:56 MDT,,25.23,81.72,,30.43,0.0,,0.0,,13.1,,,169.8,,0.0
WBB,07/27/2023 09:57 MDT,,25.23,81.79,,27.82,0.0,,0.0,,13.02,,,165.1,,0.0
WBB,07/27/2023 09:58 MDT,,25.22,81.95,,26.4,0.0,,0.0,,13.1,,,164.0,,0.0
WBB,07/27/2023 09:59 MDT,,25.22,82.11,,26.32,0.16,35.29,1.09,,13.09,,,167.3,,0.0
WBB,07/27/2023 10:00 MDT,,25.22,82.2,37.66,26.06,3.02,91.8,6.79,,13.1,13.18,,173.0,,0.0
WBB,07/27/2023 10:01 MDT,,25.22,82.33,,25.7,0.89,111.5,2.85,,13.02,,,191.3,,0.0
WBB,07/27/2023 10:02 MDT,,25.22,82.53,,26.17,0.0,,0.0,,13.1,,,393.6,,0.0
WBB,07/27/2023 10:03 MDT,,25.22,83.05,,25.83,0.0,,0.0,,13.07,,,710.7,,0.0
WBB,07/27/2023 10:04 MDT,,25.23,83.71,,28.15,0.0,,0.0,,13.11,,,570.0,,0.0
WBB,07/27/2023 10:05 MDT,,25.23,84.4,35.82,28.26,0.0,,0.0,,13.09,13.12,,279.1,,0.0
WBB,07/27/2023 10:06 MDT,,25.23,84.78,,27.03,0.0,,0.0,,13.03,,,652.1,,0.0
WBB,07/27/2023 10:07 MDT,,25.22,85.19,,27.43,0.0,,0.0,,13.09,,,739.1,,0.0
WBB,07/27/2023 10:08 MDT,,25.22,85.82,,27.95,0.0,,0.0,,13.1,,,687.0,,0.0
WBB,07/27/2023 10:09 MDT,,25.22,86.65,,26.84,0.0,,0.0,,13.1,,,700.9,,0.0
WBB,07/27/2023 10:10 MDT,,25.22,86.97,30.56,24.4,0.0,,0.0,,13.1,13.12,,710.6,,0.0
WBB,07/27/2023 10:11 MDT,,25.22,87.53,,24.56,0.0,,0.0,,13.1,,,719.0,,0.0
WBB,07/27/2023 10:12 MDT,,25.22,88.07,,24.7,0.0,,0.0,,13.02,,,722.4,,0.0
WBB,07/27/2023 10:13 MDT,,25.22,88.14,,24.6,0.0,,0.0,,13.09,,,727.9,,0.0
WBB,07/27/2023 10:14 MDT,,25.23,87.82,,21.44,4.38,153.6,6.57,,13.09,,,687.4,,0.0
WBB,07/27/2023 10:15 MDT,,25.23,87.06,32.04,24.17,3.04,169.8,5.04,,13.09,13.12,,721.0,,0.0
WBB,07/27/2023 10:16 MDT,,25.23,87.04,,22.78,1.39,187.8,3.73,,13.09,,,720.6,,0.0
WBB,07/27/2023 10:17 MDT,,25.22,87.15,,21.7,0.23,197.6,1.53,,13.09,,,730.3,,0.0
WBB,07/27/2023 10:18 MDT,,25.22,87.1,,21.58,0.14,149.9,1.09,,13.08,,,720.4,,0.0
WBB,07/27/2023 10:19 MDT,,25.22,87.46,,21.23,0.0,,0.0,,13.08,,,736.8,,0.0
WBB,07/27/2023 10:20 MDT,,25.22,87.67,33.83,21.19,0.0,,0.0,,13.09,13.1,,749.7,,0.0
WBB,07/27/2023 10:21 MDT,,25.23,87.67,,21.11,0.0,,0.0,,13.0,,,684.2,,0.0
WBB,07/27/2023 10:22 MDT,,25.23,87.8,,21.32,0.0,,0.0,,13.09,,,571.9,,0.0
WBB,07/27/2023 10:23 MDT,,25.23,88.34,,21.19,0.0,,0.0,,13.08,,,704.1,,0.0
WBB,07/27/2023 10:24 MDT,,25.22,88.83,,21.07,0.0,,0.0,,13.08,,,749.0,,0.0
WBB,07/27/2023 10:25 MDT,,25.22,89.38,34.93,20.72,0.67,111.7,2.85,,13.08,13.14,,670.7,,0.0
WBB,07/27/2023 10:26 MDT,,25.22,89.38,,20.54,0.51,92.7,1.75,,12.98,,,721.8,,0.0
WBB,07/27/2023 10:27 MDT,,25.22,89.19,,20.66,0.01,67.29,0.44,,12.99,,,679.1,,0.0
WBB,07/27/2023 10:28 MDT,,25.22,89.1,,20.94,2.44,90.3,4.17,,13.08,,,520.3,,0.0
WBB,07/27/2023 10:29 MDT,,25.22,88.77,,20.85,2.55,65.38,4.6,,13.06,,,697.1,,0.0
WBB,07/27/2023 10:30 MDT,,25.22,88.57,36.63,21.27,1.16,73.89,2.42,,13.07,13.09,,758.3,,0.0
WBB,07/27/2023 10:31 MDT,,25.22,89.04,,20.97,0.09,66.56,0.66,,12.98,,,749.7,,0.0
WBB,07/27/2023 10:32 MDT,,25.22,89.35,,20.41,0.07,57.08,0.66,,13.06,,,776.2,,0.0
WBB,07/27/2023 10:33 MDT,,25.22,89.53,,19.79,0.0,,0.0,,13.07,,,783.0,,0.0
WBB,07/27/2023 10:34 MDT,,25.23,89.94,,19.87,0.13,189.8,1.53,,13.06,,,672.7,,0.0
WBB,07/27/2023 10:35 MDT,,25.23,90.43,35.68,20.56,1.69,205.4,3.95,,13.06,13.12,,465.7,,0.0
WBB,07/27/2023 10:36 MDT,,25.23,90.64,,19.84,2.89,197.6,5.91,,13.06,,,649.1,,0.0
WBB,07/27/2023 10:37 MDT,,25.23,90.66,,19.89,0.0,,0.0,,13.05,,,645.2,,0.0
WBB,07/27/2023 10:38 MDT,,25.22,90.61,,20.44,0.01,145.0,0.66,,13.06,,,262.2,,0.0
WBB,07/27/2023 10:39 MDT,,25.22,90.54,,20.58,1.31,136.3,3.73,,13.06,,,433.6,,0.0
WBB,07/27/2023 10:40 MDT,,25.22,90.23,36.32,20.19,0.44,152.0,3.07,,13.06,13.12,,565.0,,0.0
WBB,07/27/2023 10:41 MDT,,25.23,90.12,,19.81,0.0,,0.0,,13.06,,,600.8,,0.0
WBB,07/27/2023 10:42 MDT,,25.23,90.1,,19.58,0.0,,0.0,,13.06,,,270.6,,0.0
WBB,07/27/2023 10:43 MDT,,25.23,90.14,,19.62,0.34,190.8,1.53,,13.06,,,483.4,,0.0
WBB,07/27/2023 10:44 MDT,,25.23,90.0,,20.1,0.0,,0.0,,13.06,,,560.2,,0.0
WBB,07/27/2023 10:45 MDT,,25.23,89.73,38.69,20.43,0.09,245.7,2.2,,13.05,13.05,,615.6,,0.0
WBB,07/27/2023 10:46 MDT,,25.23,89.6,,22.05,1.97,253.3,3.73,,12.96,,,744.2,,0.0
WBB,07/27/2023 10:47 MDT,,25.23,89.29,,22.36,0.78,264.1,2.85,,13.05,,,784.9,,0.0
WBB,07/27/2023 10:48 MDT,,25.23,89.56,,22.22,0.18,217.7,1.31,,12.96,,,787.8,,0.0
WBB,07/27/2023 10:49 MDT,,25.23,89.85,,21.92,0.51,196.4,1.75,,13.05,,,786.6,,0.0
WBB,07/27/2023 10:50 MDT,,25.23,90.1,36.6,21.02,2.87,173.7,8.33,,13.04,13.05,,786.7,,0.0
WBB,07/27/2023 10:51 MDT,,25.23,89.51,,21.31,4.17,174.4,8.55,,12.96,,,787.0,,0.0
WBB,07/27/2023 10:52 MDT,,25.23,89.15,,21.83,1.27,207.3,4.6,,13.05,,,787.8,,0.0
WBB,07/27/2023 10:53 MDT,,25.23,89.24,,23.03,0.85,297.1,3.73,,13.03,,,788.2,,0.0
WBB,07/27/2023 10:54 MDT,,25.23,89.56,,21.99,0.87,256.7,2.64,,13.05,,,789.0,,0.0
WBB,07/27/2023 10:55 MDT,,25.23,89.76,36.6,21.91,2.02,260.6,4.38,,13.05,13.05,,791.8,,0.0
WBB,07/27/2023 10:56 MDT,,25.23,89.69,,21.47,0.38,259.3,3.73,,12.95,,,793.5,,0.0
WBB,07/27/2023 10:57 MDT,,25.23,90.14,,21.37,0.01,256.7,0.44,,12.96,,,794.6,,0.0
WBB,07/27/2023 10:58 MDT,,25.23,90.41,,21.18,0.81,171.8,4.82,,13.03,,,797.5,,0.0
WBB,07/27/2023 10:59 MDT,,25.23,90.79,,21.44,2.62,181.0,4.82,,13.04,,,475.8,,0.0
WBB,07/27/2023 11:00 MDT,,25.23,91.18,36.28,19.65,4.02,172.7,6.35,,13.04,13.03,,514.9,,0.0
WBB,07/27/2023 11:01 MDT,,25.23,90.72,,20.07,5.97,207.9,8.55,,13.03,,,806.0,,0.0
WBB,07/27/2023 11:02 MDT,,25.23,89.96,,20.67,4.9,209.3,9.21,,13.04,,,809.0,,0.0
WBB,07/27/2023 11:03 MDT,,25.23,89.62,,21.34,3.71,190.9,6.79,,13.03,,,813.0,,0.0
WBB,07/27/2023 11:04 MDT,,25.23,89.92,,21.27,1.55,132.3,3.07,,13.04,,,815.0,,0.0
WBB,07/27/2023 11:05 MDT,,25.23,90.73,37.56,20.57,0.69,202.4,5.26,,13.03,13.03,,817.0,,0.0
WBB,07/27/2023 11:06 MDT,,25.23,91.04,,20.4,1.29,213.8,5.04,,13.03,,,820.0,,0.0
WBB,07/27/2023 11:07 MDT,,25.23,91.26,,19.56,4.6,230.7,8.99,,13.03,,,823.0,,0.0
WBB,07/27/2023 11:08 MDT,,25.23,90.77,,19.92,2.51,210.5,5.7,,13.03,,,825.0,,0.0
WBB,07/27/2023 11:09 MDT,,25.23,90.54,,20.81,0.81,256.5,2.42,,13.03,,,827.0,,0.0
WBB,07/27/2023 11:10 MDT,,25.23,90.97,36.81,20.85,0.05,336.0,0.87,,13.03,13.03,,830.0,,0.0
WBB,07/27/2023 11:11 MDT,,25.23,91.69,,20.45,0.45,20.75,2.64,,12.94,,,833.0,,0.0
WBB,07/27/2023 11:12 MDT,,25.23,91.83,,19.85,0.87,292.8,3.51,,13.03,,,836.0,,0.0
WBB,07/27/2023 11:13 MDT,,25.23,91.53,,19.66,1.43,310.2,5.7,,13.03,,,838.0,,0.0
WBB,07/27/2023 11:14 MDT,,25.23,91.35,,20.39,0.11,201.1,1.09,,13.03,,,840.0,,0.0
WBB,07/27/2023 11:15 MDT,,25.23,91.74,37.28,20.59,1.02,156.6,5.04,,13.02,13.02,,797.8,,0.0
WBB,07/27/2023 11:16 MDT,,25.23,92.05,,19.37,8.8,198.9,17.1,,12.94,,,846.0,,0.0
WBB,07/27/2023 11:17 MDT,,25.23,90.61,,19.98,13.07,213.1,16.44,,13.01,,,849.0,,0.0
WBB,07/27/2023 11:18 MDT,,25.23,89.76,,19.62,6.64,223.3,9.21,,12.94,,,852.0,,0.0
WBB,07/27/2023 11:19 MDT,,25.23,89.53,,19.85,7.41,215.2,10.74,,13.01,,,857.0,,0.0
WBB,07/27/2023 11:20 MDT,,25.23,89.69,38.02,19.98,5.51,210.3,10.08,,13.02,13.01,,863.0,,0.0
WBB,07/27/2023 11:21 MDT,,25.23,89.73,,19.32,6.51,195.1,9.64,,13.02,,,856.0,,0.0
WBB,07/27/2023 11:22 MDT,,25.23,89.87,,19.5,7.57,195.1,18.63,,13.02,,,838.0,,0.0
WBB,07/27/2023 11:23 MDT,,25.23,89.94,,18.18,12.14,193.0,20.16,,13.02,,,844.0,,0.0
WBB,07/27/2023 11:24 MDT,,25.23,90.09,,18.49,6.27,201.4,16.88,,13.01,,,841.0,,0.0
WBB,07/27/2023 11:25 MDT,,25.23,90.19,37.77,17.73,12.72,206.8,17.32,,13.02,13.01,,843.0,,0.0
WBB,07/27/2023 11:26 MDT,,25.23,89.73,,18.2,13.67,206.4,21.05,,12.94,,,833.0,,0.0
WBB,07/27/2023 11:27 MDT,,25.23,89.4,,17.89,12.91,205.4,18.18,,12.94,,,860.0,,0.0
WBB,07/27/2023 11:28 MDT,,25.23,89.56,,18.59,9.19,193.5,14.9,,13.01,,,876.0,,0.0
WBB,07/27/2023 11:29 MDT,,25.23,89.94,,18.03,12.85,197.3,20.38,,13.01,,,877.0,,0.0
WBB,07/27/2023 11:30 MDT,,25.22,89.71,38.45,17.77,17.09,208.7,25.64,,13.01,13.01,,879.0,,0.0
WBB,07/27/2023 11:31 MDT,,25.22,89.46,,17.61,17.96,207.5,24.55,,12.93,,,881.0,,0.0
WBB,07/27/2023 11:32 MDT,,25.22,89.24,,17.79,15.99,200.6,22.15,,13.0,,,882.0,,0.0
WBB,07/27/2023 11:33 MDT,,25.23,89.37,,18.17,10.52,196.4,17.32,,12.93,,,885.0,,0.0
WBB,07/27/2023 11:34 MDT,,25.22,89.58,,18.09,10.57,202.4,16.23,,13.01,,,886.0,,0.0
WBB,07/27/2023 11:35 MDT,,25.22,89.94,38.94,17.85,11.52,200.2,19.06,,13.0,13.06,,889.0,,0.0
WBB,07/27/2023 11:36 MDT,,25.22,90.12,,17.43,13.24,206.6,16.88,,13.01,,,892.0,,0.0
WBB,07/27/2023 11:37 MDT,,25.22,89.92,,17.91,11.29,201.9,20.38,,13.01,,,894.0,,0.0
WBB,07/27/2023 11:38 MDT,,25.22,89.89,,17.72,16.07,207.8,21.26,,13.01,,,896.0,,0.0
WBB,07/27/2023 11:39 MDT,,25.22,89.69,,18.15,10.23,188.3,16.23,,13.01,,,898.0,,0.0
WBB,07/27/2023 11:40 MDT,,25.22,89.98,39.32,18.08,4.72,183.2,15.34,,13.01,13.01,,901.0,,0.0
WBB,07/27/2023 11:41 MDT,,25.22,90.45,,17.81,5.66,197.4,14.25,,12.91,,,903.0,,0.0
WBB,07/27/2023 11:42 MDT,,25.22,90.66,,17.15,9.72,201.1,15.12,,12.93,,,905.0,,0.0
WBB,07/27/2023 11:43 MDT,,25.22,90.55,,17.48,12.16,191.1,18.18,,13.0,,,907.0,,0.0
WBB,07/27/2023 11:44 MDT,,25.22,90.55,,17.55,10.67,193.9,16.66,,13.01,,,909.0,,0.0
WBB,07/27/2023 11:45 MDT,,25.22,90.72,39.13,17.68,9.8,189.1,16.01,,13.0,12.99,,910.0,,0.0
WBB,07/27/2023 11:46 MDT,,25.22,90.9,,17.65,9.38,193.6,16.01,,13.01,,,912.0,,0.0
WBB,07/27/2023 11:47 MDT,,25.22,91.24,,17.6,8.29,204.5,15.56,,13.01,,,913.0,,0.0
WBB,07/27/2023 11:48 MDT,,25.22,91.0,,17.58,8.04,196.9,12.28,,12.91,,,915.0,,0.0
WBB,07/27/2023 11:49 MDT,,25.22,91.24,,17.87,6.42,195.3,10.74,,13.01,,,921.0,,0.0
WBB,07/27/2023 11:50 MDT,,25.22,91.56,38.8,17.5,9.08,209.3,15.78,,13.01,13.0,,924.0,,0.0
WBB,07/27/2023 11:51 MDT,,25.22,91.65,,17.18,8.55,198.4,15.12,,13.01,,,920.0,,0.0
WBB,07/27/2023 11:52 MDT,,25.22,91.51,,17.02,10.15,194.2,16.66,,13.01,,,920.0,,0.0
WBB,07/27/2023 11:53 MDT,,25.22,91.44,,16.89,10.78,192.9,19.95,,13.0,,,917.0,,0.0
WBB,07/27/2023 11:54 MDT,,25.22,91.47,,16.65,12.12,187.0,16.88,,13.01,,,927.0,,0.0
WBB,07/27/2023 11:55 MDT,,25.22,91.4,38.75,16.39,14.41,191.3,21.7,,13.01,12.99,,928.0,,0.0
WBB,07/27/2023 11:56 MDT,,25.22,91.35,,16.81,9.75,181.8,17.76,,12.9,,,928.0,,0.0
WBB,07/27/2023 11:57 MDT,,25.22,91.4,,16.96,7.69,190.5,16.01,,12.91,,,932.0,,0.0
WBB,07/27/2023 11:58 MDT,,25.22,91.36,,16.47,10.42,185.4,16.66,,13.01,,,921.0,,0.0
WBB,07/27/2023 11:59 MDT,,25.22,91.24,,17.07,12.66,180.7,17.96,,13.0,,,942.0,,0.0
WBB,07/27/2023 12:00 MDT,,25.22,91.13,39.98,16.78,13.03,191.7,23.67,,13.0,13.0,,946.0,,0.0
WBB,07/27/2023 12:01 MDT,,25.22,91.13,,16.13,15.9,185.8,20.38,,12.99,,,949.0,,0.0
WBB,07/27/2023 12:02 MDT,,25.22,90.95,,16.4,17.37,189.3,23.02,,13.0,,,953.0,,0.0
WBB,07/27/2023 12:03 MDT,,25.22,90.64,,16.73,13.74,185.2,19.95,,13.0,,,938.0,,0.0
WBB,07/27/2023 12:04 MDT,,25.22,90.75,,17.02,6.49,182.0,10.74,,12.99,,,959.0,,0.0
WBB,07/27/2023 12:05 MDT,,25.22,91.11,39.95,17.11,3.88,152.7,7.46,,13.0,12.99,,962.0,,0.0
WBB,07/27/2023 12:06 MDT,,25.22,91.51,,17.09,7.31,173.8,14.25,,13.0,,,966.0,,0.0
WBB,07/27/2023 12:07 MDT,,25.22,91.89,,16.79,9.39,191.5,20.38,,12.9,,,965.0,,0.0
WBB,07/27/2023 12:08 MDT,,25.22,91.74,,16.18,16.51,201.7,23.02,,13.0,,,966.0,,0.0
WBB,07/27/2023 12:09 MDT,,25.22,91.29,,16.72,15.36,193.7,18.86,,13.0,,,969.0,,0.0
WBB,07/27/2023 12:10 MDT,,25.22,91.08,39.7,17.04,14.75,185.0,20.83,,13.0,12.99,,968.0,,0.0
WBB,07/27/2023 12:11 MDT,,25.22,91.18,,17.15,12.62,170.4,23.02,,13.0,,,971.0,,0.0
WBB,07/27/2023 12:12 MDT,,25.22,91.04,,16.69,14.32,169.8,22.15,,12.91,,,974.0,,0.0
WBB,07/27/2023 12:13 MDT,,25.22,90.86,,16.86,13.78,184.0,22.15,,13.0,,,975.0,,0.0
WBB,07/27/2023 12:14 MDT,,25.22,91.15,,16.7,10.15,190.5,18.86,,12.99,,,976.0,,0.0
WBB,07/27/2023 12:15 MDT,,25.22,91.44,40.24,16.46,13.71,191.5,18.63,,13.0,12.99,,981.0,,0.0
WBB,07/27/2023 12:16 MDT,,25.22,91.54,,16.58,11.65,189.9,18.18,,13.0,,,987.0,,0.0
WBB,07/27/2023 12:17 MDT,,25.22,91.69,,16.66,9.15,193.4,17.54,,13.0,,,989.0,,0.0
WBB,07/27/2023 12:18 MDT,,25.22,91.69,,16.65,15.34,194.4,23.02,,13.0,,,987.0,,0.0
WBB,07/27/2023 12:19 MDT,,25.22,91.71,,16.88,11.91,192.3,17.96,,13.0,,,991.0,,0.0
WBB,07/27/2023 12:20 MDT,,25.22,92.07,40.53,17.02,10.21,188.0,15.78,,13.0,12.99,,995.0,,0.0
WBB,07/27/2023 12:21 MDT,,25.22,92.39,,16.58,10.14,181.3,18.41,,13.0,,,999.0,,0.0
